Well ori,Well,DEPTH,PEF,RHOB,NPHI,GR,AT90
4.21E+11,1,7848,3.7027,2.5822,0.1645,108.664,21.0671
4.21E+11,1,7848.5,3.7146,2.5874,0.1614,105.7949,22.1275
4.21E+11,1,7849,3.6977,2.5917,0.1555,106.7883,22.31
4.21E+11,1,7849.5,3.723,2.5816,0.1586,110.5399,21.9285
4.21E+11,1,7850,3.7804,2.5729,0.1531,111.1104,22.6553
4.21E+11,1,7850.5,3.9203,2.5717,0.1455,105.9895,25.7248
4.21E+11,1,7858.5,4.4686,2.5946,0.1975,112.5796,6.2175
4.21E+11,1,7859,4.5862,2.5669,0.2508,122.9291,4.8795
4.21E+11,1,7859.5,4.682,2.5491,0.2867,129.2015,4.4706
4.21E+11,1,7867.5,4.8641,2.5598,0.2953,127.7625,4.6134
4.21E+11,1,7868,4.5745,2.5761,0.2838,126.5014,4.6881
4.21E+11,1,7868.5,4.3706,2.5927,0.2815,127.1885,4.7632
4.21E+11,1,7869,4.33,2.6067,0.2743,125.9099,4.9381
4.21E+11,1,7869.5,4.3727,2.6271,0.2562,121.0531,5.395
4.21E+11,1,7870,4.4121,2.652,0.2129,113.5017,7.2868
4.21E+11,1,7870.5,4.3055,2.6505,0.1967,107.651,8.5815
4.21E+11,1,7871,4.1176,2.6503,0.1864,106.8614,8.2453
4.21E+11,1,7871.5,3.9359,2.629,0.1974,108.6704,7.7634
4.21E+11,1,7872,3.8876,2.6228,0.1996,110.3596,8.6423
4.21E+11,1,7872.5,3.9306,2.6163,0.1984,109.8842,9.2997
4.21E+11,1,7873,3.9781,2.6277,0.1923,104.3329,9.5431
4.21E+11,1,7875,4.0819,2.6338,0.1968,100.0987,7.6257
4.21E+11,1,7875.5,4.2061,2.6133,0.2034,104.7737,6.462
4.21E+11,1,7876,4.4,2.6006,0.2264,113.2654,5.5525
4.21E+11,1,7876.5,4.5439,2.6016,0.2536,122.0783,4.5847
4.21E+11,1,7877,4.5228,2.6182,0.2531,127.3756,4.99
4.21E+11,1,7877.5,4.4352,2.6353,0.2402,126.1299,5.895
4.21E+11,1,7878,4.3767,2.6477,0.2345,122.3419,5.828
4.21E+11,1,7878.5,4.3999,2.6318,0.236,117.92,5.8601
4.21E+11,1,7879,4.5004,2.5911,0.232,115.4404,5.7545
4.21E+11,1,7879.5,4.6605,2.566,0.2312,117.8819,5.7043
4.21E+11,1,7880,4.7897,2.5549,0.2344,119.8118,5.7939
4.21E+11,1,7880.5,4.788,2.567,0.2367,118.9988,5.7927
4.21E+11,1,7881,4.6576,2.5745,0.233,114.3308,5.7779
4.21E+11,1,7881.5,4.4751,2.5894,0.229,110.9867,5.9692
4.21E+11,1,7882,4.3188,2.5861,0.2225,110.092,6.1891
4.21E+11,1,7882.5,4.1873,2.5863,0.2231,108.09,6.5043
4.21E+11,1,7883,4.1067,2.5896,0.2242,107.1082,6.9334
4.21E+11,1,7883.5,4.1024,2.6016,0.2216,107.9442,7.5247
4.21E+11,1,7884,4.15,2.5949,0.2125,109.7552,7.589
4.21E+11,1,7884.5,4.2033,2.5789,0.2069,111.1049,7.4707
4.21E+11,1,7885,4.262,2.5595,0.2099,108.5773,7.6033
4.21E+11,1,7885.5,4.2947,2.5545,0.2186,108.6263,7.7164
4.21E+11,1,7886,4.3141,2.5677,0.2209,106.0172,7.8541
4.21E+11,1,7886.5,4.2493,2.5891,0.2137,105.3516,8.1963
4.21E+11,1,7887,4.1881,2.6004,0.2075,103.856,8.5065
4.21E+11,1,7887.5,4.1121,2.6018,0.2029,101.6234,8.5336
4.21E+11,1,7888,4.104,2.6021,0.2002,100.2902,9.0691
4.21E+11,1,7956.5,4.2916,2.6125,0.1739,107.8514,14.1156
4.21E+11,1,7957,4.0981,2.6117,0.1736,105.6615,15.114
4.21E+11,1,7957.5,4.0302,2.6194,0.1739,101.1443,14.426
4.21E+11,1,7963,4.7758,2.621,0.2052,106.4103,7.6652
4.21E+11,1,7963.5,4.7543,2.5937,0.2475,120.5095,6.2695
4.21E+11,1,7964,4.5751,2.5719,0.2673,132.5517,6.0502
4.21E+11,1,7964.5,4.4099,2.571,0.2688,132.7224,6.2001
4.21E+11,1,7965,4.3729,2.5978,0.242,126.0382,7.0001
4.21E+11,1,7965.5,4.4164,2.638,0.2039,112.5274,9.4783
4.21E+11,1,7999,4.4756,2.6028,0.1797,108.1713,11.5983
4.21E+11,1,7999.5,4.4329,2.6168,0.2075,123.5802,9.1868
4.21E+11,1,8000,4.2842,2.6305,0.1976,122.5518,10.6819
4.21E+11,1,8000.5,4.1299,2.6417,0.1753,112.7996,13.6093
4.21E+11,1,8001,4.0899,2.6459,0.1643,101.0724,16.3337
4.21E+11,1,8006.5,3.8672,2.5977,0.1454,100.3558,17.0809
4.21E+11,1,8007,3.7113,2.5892,0.1636,109.8421,15.3335
4.21E+11,1,8007.5,3.6316,2.5939,0.1769,114.2749,15.5344
4.21E+11,1,8008,3.6296,2.5942,0.1763,116.2947,15.3624
4.21E+11,1,8008.5,3.6551,2.59,0.1742,113.9771,15.4245
4.21E+11,1,8009,3.6483,2.5897,0.1744,111.6253,15.6161
4.21E+11,1,8009.5,3.6019,2.5963,0.1751,110.9732,15.8479
4.21E+11,1,8010,3.5426,2.608,0.1739,110.7522,16.5909
4.21E+11,1,8010.5,3.5394,2.611,0.1751,109.6259,17.1348
4.21E+11,1,8011,3.5461,2.6124,0.1696,109.8985,17.584
4.21E+11,1,8011.5,3.5919,2.606,0.1654,111.5289,18.5176
4.21E+11,1,8012,3.6329,2.6005,0.1625,112.1858,19.2422
4.21E+11,1,8012.5,3.6899,2.5916,0.1568,111.5249,20.4443
4.21E+11,1,8013,3.7195,2.5888,0.1618,109.2203,20.3004
4.21E+11,1,8013.5,3.7248,2.5952,0.1616,106.8999,19.6291
4.21E+11,1,8014,3.7565,2.6005,0.1673,105.2537,18.6239
4.21E+11,1,8014.5,3.7591,2.6052,0.1617,105.6901,18.3452
4.21E+11,1,8015,3.7043,2.603,0.1564,112.6806,17.2493
4.21E+11,1,8015.5,3.5668,2.5986,0.1596,122.5556,13.7706
4.21E+11,1,8016,3.4142,2.5926,0.175,131.5484,11.2069
4.21E+11,1,8016.5,3.3325,2.5817,0.2037,138.1519,9.9845
4.21E+11,1,8017,3.3277,2.5745,0.2181,140.6081,9.471
4.21E+11,1,8017.5,3.378,2.5739,0.2135,142.1024,9.9283
4.21E+11,1,8018,3.4204,2.5835,0.2042,139.8317,10.5108
4.21E+11,1,8018.5,3.4369,2.5874,0.2066,137.6183,10.9289
4.21E+11,1,8019,3.4802,2.5721,0.2019,133.742,12.0613
4.21E+11,1,8019.5,3.5319,2.5537,0.2037,132.3153,15.3707
4.21E+11,1,8020,3.5949,2.536,0.2019,129.0296,22.1325
4.21E+11,1,8020.5,3.5626,2.523,0.2011,129.9805,28.6029
4.21E+11,1,8035.5,2.9892,2.4151,0.2205,147.182,28.7761
4.21E+11,1,8036,3.121,2.4472,0.22,145.6218,28.7778
4.21E+11,1,8043.5,2.9973,2.4323,0.2131,151.0021,28.2813
4.21E+11,1,8044,2.9867,2.4224,0.2191,152.8611,29.7696
4.21E+11,1,8054.5,3.862,2.5397,0.1912,170.8646,22.5255
4.21E+11,1,8055,4.0644,2.5865,0.1657,137.0347,20.3572
4.21E+11,1,8055.5,4.2795,2.6154,0.1503,113.6894,21.0756
4.21E+11,1,8057.5,4.3295,2.6423,0.1435,105.8663,13.0174
4.21E+11,1,8058,4.2434,2.5686,0.1845,126.6251,9.1095
4.21E+11,1,8058.5,4.3985,2.5102,0.2366,138.937,7.5407
4.21E+11,1,8059,4.6427,2.4616,0.2648,149.2341,6.3625
4.21E+11,1,8059.5,4.7061,2.4814,0.2772,154.7996,5.7611
4.21E+11,1,8060,4.5397,2.5221,0.2635,156.236,6.1884
4.21E+11,1,8060.5,4.2512,2.5824,0.2375,149.3716,7.4294
4.21E+11,1,8061,3.9792,2.6008,0.2299,142.8531,8.7309
4.21E+11,1,8061.5,3.7805,2.5975,0.2181,138.8216,9.1464
4.21E+11,1,8062,3.6246,2.5807,0.2214,140.7768,8.9971
4.21E+11,1,8062.5,3.5425,2.5475,0.2208,145.9722,8.3414
4.21E+11,1,8063,3.5964,2.5324,0.2453,147.7642,7.3741
4.21E+11,1,8063.5,3.759,2.5373,0.2549,144.3982,6.4428
4.21E+11,1,8064,3.977,2.6002,0.2628,132.1894,7.0088
4.21E+11,1,8064.5,4.1282,2.6523,0.2353,117.814,8.7003
4.21E+11,1,8065,4.2639,2.6482,0.2178,113.7736,11.171
4.21E+11,1,8065.5,4.4093,2.5863,0.2304,122.8259,9.6367
4.21E+11,1,8066,4.5701,2.5151,0.2661,137.3972,7.0122
4.21E+11,1,8066.5,4.6623,2.5209,0.2795,143.6819,6.3379
4.21E+11,1,8067,4.6167,2.5668,0.256,135.6826,7.1427
4.21E+11,1,8067.5,4.4788,2.6314,0.2213,119.8227,9.6508
4.21E+11,1,8070,4.063,2.6435,0.172,116.8513,12.3333
4.21E+11,1,8070.5,3.9196,2.6192,0.1943,124.6298,12.1401
4.21E+11,1,8071,3.8576,2.613,0.1934,124.2903,11.2594
4.21E+11,1,8071.5,3.8398,2.609,0.1963,125.6444,10.26
4.21E+11,1,8072,3.8136,2.5968,0.2045,127.7876,9.6354
4.21E+11,1,8072.5,3.7783,2.5873,0.2192,132.8592,8.9311
4.21E+11,1,8073,3.7076,2.5868,0.2272,132.2855,8.9187
4.21E+11,1,8073.5,3.6487,2.5844,0.2328,134.1276,7.9975
4.21E+11,1,8074,3.6449,2.5763,0.2509,135.9437,7.1299
4.21E+11,1,8074.5,3.6893,2.5535,0.2605,140.6694,6.4184
4.21E+11,1,8075,3.8409,2.5488,0.2719,146.5355,6.0064
4.21E+11,1,8075.5,4.034,2.5474,0.277,151.973,5.7603
4.21E+11,1,8076,4.2912,2.5409,0.2952,152.7546,5.5714
4.21E+11,1,8077,4.5693,2.5113,0.2993,146.5472,5.3583
4.21E+11,1,8077.5,4.5098,2.5296,0.2801,145.4861,5.8214
4.21E+11,1,8078,4.3433,2.5542,0.2664,143.5251,6.4335
4.21E+11,1,8078.5,4.1986,2.5637,0.2553,141.9066,6.8949
4.21E+11,1,8079,4.1944,2.5608,0.2509,138.5984,7.2102
4.21E+11,1,8079.5,4.313,2.5478,0.2572,136.2075,6.5718
4.21E+11,1,8080,4.4488,2.5444,0.2702,144.5423,6.3036
4.21E+11,1,8080.5,4.4993,2.5383,0.2737,156.6427,5.9487
4.21E+11,1,8081,4.4961,2.5401,0.2879,161.3132,5.6454
4.21E+11,1,8081.5,4.452,2.56,0.2743,152.5258,6.0054
4.21E+11,1,8082,4.368,2.588,0.2557,134.1462,7.514
4.21E+11,1,8082.5,4.2464,2.6096,0.2235,120.5266,10.0513
4.21E+11,1,8083,4.1632,2.621,0.208,113.6482,12.7154
4.21E+11,1,8083.5,4.1485,2.6311,0.1844,112.3335,14.4967
4.21E+11,1,8084,4.0809,2.6332,0.1843,114.911,14.9263
4.21E+11,1,8084.5,3.9546,2.6223,0.1876,117.0299,12.3713
4.21E+11,1,8085,3.7933,2.6002,0.2099,121.7944,9.895
4.21E+11,1,8085.5,3.734,2.5859,0.2224,127.5241,8.1565
4.21E+11,1,8086,3.7769,2.5792,0.2403,133.5725,7.0612
4.21E+11,1,8086.5,3.9051,2.5664,0.2604,140.4918,6.5564
4.21E+11,1,8087,4.0884,2.5507,0.2881,142.8148,5.8927
4.21E+11,1,8090.5,4.3984,2.5326,0.2927,144.1117,6.6385
4.21E+11,1,8091,4.1419,2.5644,0.2647,138.5219,7.9616
4.21E+11,1,8091.5,4.0304,2.5897,0.2371,133.2231,9.3871
4.21E+11,1,8092,4.07,2.6036,0.2233,125.3932,11.1194
4.21E+11,1,8092.5,4.1238,2.6064,0.2097,121.6927,12.9689
4.21E+11,1,8093,4.1082,2.5921,0.2079,120.2184,13.6892
4.21E+11,1,8093.5,4.0758,2.5667,0.2187,127.1944,11.5921
4.21E+11,1,8094,4.0702,2.5434,0.2359,135.9006,9.2162
4.21E+11,1,8094.5,4.0034,2.5332,0.2347,142.0923,8.4694
4.21E+11,1,8095,3.849,2.5231,0.2183,143.0374,9.6165
4.21E+11,1,8095.5,3.7666,2.5282,0.2258,141.5383,11.2102
4.21E+11,1,8096,3.8278,2.5522,0.2344,135.5704,13.3539
4.21E+11,1,8096.5,3.9691,2.5899,0.2128,128.6376,12.9347
4.21E+11,1,8097,4.0075,2.6055,0.2044,127.2776,12.9756
4.21E+11,1,8097.5,3.9425,2.5953,0.2121,132.4479,11.6199
4.21E+11,1,8098,3.8912,2.5771,0.2313,135.8987,9.7397
4.21E+11,1,8098.5,3.8662,2.5717,0.2225,132.475,10.118
4.21E+11,1,8099,3.9164,2.566,0.2199,129.866,9.3777
4.21E+11,1,8099.5,3.9924,2.571,0.235,131.3787,7.9973
4.21E+11,1,8100,4.1085,2.5519,0.2578,140.567,6.5038
4.21E+11,1,8100.5,4.1622,2.541,0.2888,149.78,5.6713
4.21E+11,1,8102,4.2162,2.4992,0.2982,154.8754,5.4402
4.21E+11,1,8102.5,4.2978,2.4966,0.2947,155.064,5.6711
4.21E+11,1,8103,4.3387,2.5148,0.2882,153.9124,6.189
4.21E+11,1,8103.5,4.3025,2.5497,0.2914,149.8963,6.7202
4.21E+11,1,8104,4.1844,2.5821,0.2703,139.485,7.5448
4.21E+11,1,8104.5,4.0316,2.5995,0.2388,130.3176,8.9279
4.21E+11,1,8105,3.9056,2.5859,0.2266,126.9196,9.2546
4.21E+11,1,8105.5,3.8774,2.561,0.2322,129.984,7.8954
4.21E+11,1,8106,3.9472,2.5475,0.2557,135.0411,6.6179
4.21E+11,1,8106.5,4.0126,2.5501,0.2688,138.1418,5.9459
4.21E+11,1,8107,4.011,2.5638,0.2744,143.6571,5.8087
4.21E+11,1,8107.5,3.9699,2.5707,0.2757,148.6703,5.7554
4.21E+11,1,8108,3.939,2.5619,0.2874,151.9028,5.6109
4.21E+11,1,8108.5,3.9244,2.5465,0.2874,151.5208,5.5025
4.21E+11,1,8109,3.9014,2.5273,0.2911,151.041,5.6729
4.21E+11,1,8109.5,3.8796,2.5273,0.2798,152.2958,6.2251
4.21E+11,1,8110,3.8417,2.5356,0.278,152.0714,6.6518
4.21E+11,1,8110.5,3.82,2.5418,0.2566,150.2758,7.2218
4.21E+11,1,8111,3.7805,2.5452,0.2458,146.0804,7.9161
4.21E+11,1,8111.5,3.7346,2.5433,0.2324,145.5654,7.3402
4.21E+11,1,8112,3.6977,2.5472,0.2432,145.1259,7.6475
4.21E+11,1,8112.5,3.7204,2.5371,0.2531,145.5235,7.6794
4.21E+11,1,8113,3.8179,2.5371,0.2561,147.478,7.8015
4.21E+11,1,8113.5,3.8978,2.5336,0.2633,152.3214,7.0165
4.21E+11,1,8114,3.9248,2.5512,0.2645,156.8374,6.9644
4.21E+11,1,8114.5,3.9407,2.5721,0.2433,148.5031,9.0649
4.21E+11,1,8115,4.0354,2.6057,0.1902,136.7409,16.1689
4.21E+11,1,8115.5,4.2195,2.6321,0.1628,119.5735,21.9894
4.21E+11,1,8116,4.4521,2.6653,0.1253,100.4033,28.7623
4.21E+11,1,8122.5,4.4296,2.6361,0.1099,109.5917,26.9598
4.21E+11,1,8123,4.1615,2.5948,0.1405,131.1639,18.562
4.21E+11,1,8123.5,4.0148,2.5629,0.1677,146.123,13.3256
4.21E+11,1,8124,3.984,2.5557,0.2018,155.0273,10.6076
4.21E+11,1,8124.5,4.0688,2.5399,0.2342,161.5418,8.567
4.21E+11,1,8125,4.1915,2.5395,0.2633,164.2426,7.2007
4.21E+11,1,8125.5,4.2499,2.5292,0.2786,163.2556,6.4246
4.21E+11,1,8126,4.2351,2.5355,0.274,158.3746,6.5215
4.21E+11,1,8126.5,4.1811,2.5528,0.2694,152.0653,7.3392
4.21E+11,1,8127,4.1316,2.5818,0.2451,143.3942,8.3265
4.21E+11,1,8127.5,4.1042,2.613,0.1997,130.7694,10.3635
4.21E+11,1,8128,4.0524,2.6251,0.1734,126.4608,12.6461
4.21E+11,1,8128.5,3.934,2.6141,0.1733,130.6025,11.1152
4.21E+11,1,8129,3.7659,2.5803,0.1979,144.9015,9.6994
4.21E+11,1,8129.5,3.6262,2.5448,0.2228,155.2912,8.7984
4.21E+11,1,8130,3.5368,2.5206,0.2536,164.122,8.3624
4.21E+11,1,8130.5,3.4619,2.5035,0.2628,168.0215,8.4839
4.21E+11,1,8131,3.4265,2.4937,0.2738,167.3345,8.9612
4.21E+11,1,8131.5,3.4526,2.496,0.2579,161.4642,10.034
4.21E+11,1,8132,3.6282,2.5139,0.2321,155.2146,12.8914
4.21E+11,1,8132.5,3.8905,2.5554,0.2043,142.1671,17.87
4.21E+11,1,8133,4.2141,2.6114,0.1646,115.804,28.1737
4.21E+11,1,8135,4.2116,2.6768,0.1338,106.5843,21.3704
4.21E+11,1,8135.5,4.0024,2.6414,0.1618,125.5213,16.1234
4.21E+11,1,8136,3.8828,2.6125,0.1807,135.8988,18.0223
4.21E+11,1,8136.5,3.8827,2.6034,0.1744,134.9912,23.0832
4.21E+11,1,8137,3.986,2.6094,0.1693,128.7301,27.1686
4.21E+11,1,8137.5,4.0984,2.6072,0.1524,124.9731,28.7193
4.21E+11,1,8138,4.1403,2.6016,0.1504,122.5685,23.1723
4.21E+11,1,8138.5,4.112,2.5911,0.1504,121.5025,20.7482
4.21E+11,1,8139,4.0807,2.5915,0.1611,128.1642,17.871
4.21E+11,1,8139.5,4.0866,2.5787,0.1854,144.9904,12.4966
4.21E+11,1,8140,4.177,2.5526,0.2274,163.515,9.1607
4.21E+11,1,8140.5,4.2684,2.5201,0.2539,171.7945,8.4331
4.21E+11,1,8141,4.3004,2.4997,0.2607,170.2768,8.4791
4.21E+11,1,8141.5,4.2348,2.5038,0.2622,163.9108,8.7944
4.21E+11,1,8142,4.1139,2.5166,0.2487,155.1537,10.6332
4.21E+11,1,8142.5,4.0117,2.5427,0.2143,144.7242,13.5407
4.21E+11,1,8143,3.9191,2.5642,0.1839,140.9217,14.5827
4.21E+11,1,8143.5,3.798,2.5804,0.182,147.2769,12.562
4.21E+11,1,8144,3.671,2.5759,0.1924,155.8241,11.5096
4.21E+11,1,8144.5,3.5418,2.5691,0.2106,162.7932,11.2189
4.21E+11,1,8145,3.4678,2.5531,0.2144,168.663,10.9056
4.21E+11,1,8145.5,3.4847,2.5365,0.2254,175.2974,10.4494
4.21E+11,1,8146,3.6349,2.5352,0.2455,181.8456,9.3727
4.21E+11,1,8146.5,3.8235,2.5456,0.2397,179.1704,9.5688
4.21E+11,1,8147,4.01,2.5842,0.2152,158.6388,13.9284
4.21E+11,1,8147.5,4.1928,2.6312,0.1679,124.1753,23.796
4.21E+11,1,8149.5,4.082,2.6467,0.1102,108.1498,23.7753
4.21E+11,1,8150,3.8751,2.6145,0.15,134.5846,18.2868
4.21E+11,1,8150.5,3.7029,2.5986,0.1648,148.9047,16.3205
4.21E+11,1,8151,3.5369,2.5792,0.1796,157.0056,15.1369
4.21E+11,1,8151.5,3.5028,2.5676,0.198,155.1571,18.0005
4.21E+11,1,8152,3.6919,2.5769,0.1938,139.9573,21.3055
4.21E+11,1,8152.5,4.0258,2.6193,0.1456,115.8023,29.0874
4.21E+11,1,8155.5,3.9183,2.5865,0.15,163.0267,27.2752
4.21E+11,1,8156,3.8052,2.5751,0.1651,184.5832,20.2977
4.21E+11,1,8156.5,3.6015,2.5508,0.1886,191.2144,14.1703
4.21E+11,1,8157,3.4096,2.5202,0.2168,186.0415,11.4154
4.21E+11,1,8157.5,3.3449,2.4956,0.2367,175.7364,11.4217
4.21E+11,1,8158,3.3714,2.4969,0.2375,168.473,12.9709
4.21E+11,1,8158.5,3.4763,2.5219,0.2288,154.5447,15.6479
4.21E+11,1,8159,3.625,2.5675,0.1958,136.5304,20.4814
4.21E+11,1,8162,3.4484,2.5523,0.177,170.3669,28.4467
4.21E+11,1,8185,3.5465,2.5436,0.1778,109.8866,25.8233
4.21E+11,1,8202.5,3.6875,2.5699,0.187,152.1455,28.0574
4.21E+11,1,8218,3.3717,2.5308,0.2049,153.6564,28.4863
4.21E+11,1,8218.5,3.3305,2.5288,0.2131,155.3044,27.1183
4.21E+11,1,8219,3.3207,2.5311,0.2161,152.77,26.1716
4.21E+11,1,8219.5,3.3334,2.5382,0.2163,152.5575,25.5544
4.21E+11,1,8220,3.3737,2.5438,0.2207,155.076,25.6693
4.21E+11,1,8220.5,3.4316,2.5449,0.22,157.3903,25.4761
4.21E+11,1,8221,3.5048,2.5399,0.2217,157.8107,25.6625
4.21E+11,1,8221.5,3.6264,2.5385,0.2154,152.8727,27.2067
4.21E+11,1,8276.5,3.1952,2.5328,0.1666,151.4176,29.7608
4.21E+11,1,8277,3.2499,2.5364,0.1692,150.9356,24.7615
4.21E+11,1,8596,4.5467,2.6957,0.1209,106.0489,11.1573
4.21E+11,1,8596.5,4.5835,2.6805,0.1376,105.4111,13.7342
4.21E+11,1,8681.5,4.6884,2.6874,0.084,161.6323,19.1601
4.21E+11,1,8682,4.7308,2.6966,0.068,105.8118,27.0459
4.21E+11,2,6850,4.1008,2.509,0.2003,102.8588,6.6452
4.21E+11,2,6851,4.7909,2.4514,0.2115,100.1433,5.3373
4.21E+11,2,6852,4.8273,2.5117,0.2257,103.7468,5.2163
4.21E+11,2,6852.5,4.8353,2.5517,0.237,103.4177,5.2296
4.21E+11,2,6853,4.9096,2.566,0.2451,104.8166,5.1819
4.21E+11,2,6853.5,4.9493,2.5547,0.231,106.8086,5.1946
4.21E+11,2,6854,4.898,2.5546,0.228,109.0303,5.2073
4.21E+11,2,6854.5,4.8081,2.5819,0.2201,106.0337,5.039
4.21E+11,2,6855,4.691,2.6162,0.215,103.5651,5.059
4.21E+11,2,6855.5,4.5234,2.6223,0.2177,101.1788,5.3345
4.21E+11,2,6856,4.3467,2.6208,0.2155,104.1754,5.6869
4.21E+11,2,6856.5,4.2032,2.6194,0.216,104.9674,5.7969
4.21E+11,2,6857,4.1123,2.6291,0.2176,108.0943,5.8205
4.21E+11,2,6857.5,4.0111,2.6185,0.2187,102.8279,5.7935
4.21E+11,2,6858,3.9216,2.6159,0.2198,107.3023,5.8064
4.21E+11,2,6858.5,3.8317,2.6086,0.221,102.5296,5.767
4.21E+11,2,6859,3.7699,2.6063,0.2135,106.6131,5.6623
4.21E+11,2,6859.5,3.7591,2.6134,0.21,102.4165,5.9985
4.21E+11,2,6860,3.7746,2.6184,0.2088,102.4988,6.2748
4.21E+11,2,6860.5,3.8133,2.629,0.2117,103.7639,6.8631
4.21E+11,2,6861,3.8311,2.6329,0.2064,103.0131,6.5244
4.21E+11,2,6861.5,3.8309,2.6374,0.196,101.1205,6.4791
4.21E+11,2,6863,4.0446,2.5866,0.2177,101.4496,5.5783
4.21E+11,2,6863.5,4.2406,2.5593,0.2276,103.2599,5.1235
4.21E+11,2,6864,4.3872,2.5709,0.2405,103.4348,5.0803
4.21E+11,2,6864.5,4.4225,2.5928,0.2344,104.5697,5.3253
4.21E+11,2,6865,4.3923,2.6098,0.2315,103.0062,6.4212
4.21E+11,2,6869.5,3.8969,2.6011,0.1986,102.5022,6.2038
4.21E+11,2,6870,4.0684,2.5485,0.2098,101.5971,6.08
4.21E+11,2,6870.5,4.4229,2.3313,0.2207,104.0657,5.9618
4.21E+11,2,7150.5,4.2024,2.6421,0.2889,105.2965,4.1209
4.21E+11,2,7151,4.1482,2.6221,0.2804,101.0999,4.0239
4.21E+11,2,7151.5,4.0699,2.6024,0.274,102.2828,3.7278
4.21E+11,2,7152,4.0094,2.5787,0.2941,106.2325,3.5192
4.21E+11,2,7152.5,4.034,2.5569,0.2878,108.8897,3.5948
4.21E+11,2,7153,4.1587,2.5712,0.2852,112.1229,3.8279
4.21E+11,2,7153.5,4.3338,2.6149,0.2684,109.2429,4.661
4.21E+11,2,7154,4.4627,2.6858,0.2346,102.4713,7.0747
4.21E+11,2,7156.5,4.3323,2.6262,0.2697,101.0142,4.429
4.21E+11,2,7157,4.3645,2.6128,0.2741,101.2199,4.3108
4.21E+11,2,7157.5,4.3523,2.6091,0.2736,103.1948,4.0676
4.21E+11,2,7158,4.2962,2.6187,0.2739,100.8016,4.0862
4.21E+11,2,7158.5,4.2137,2.624,0.2672,103.5136,4.2425
4.21E+11,2,7159,4.1232,2.6381,0.2621,102.9376,4.5187
4.21E+11,2,7159.5,4.0585,2.6508,0.2535,108.1697,4.3651
4.21E+11,2,7160,4.0276,2.6623,0.2519,107.5148,4.3149
4.21E+11,2,7160.5,4.0156,2.6617,0.2459,107.3023,4.5013
4.21E+11,2,7161,3.9652,2.6634,0.2397,104.9502,4.7162
4.21E+11,2,7161.5,3.9204,2.6439,0.238,102.1353,4.8305
4.21E+11,2,7162,3.8738,2.6312,0.2264,102.3479,5.0034
4.21E+11,2,7162.5,3.8723,2.6136,0.2193,100.0473,5.166
4.21E+11,2,7163,3.8804,2.6207,0.2188,103.6851,5.3183
4.21E+11,2,7163.5,3.8593,2.6353,0.2335,103.5514,5.4339
4.21E+11,2,7164,3.8527,2.6354,0.2334,101.6553,5.6237
4.21E+11,2,7165,3.9244,2.6015,0.2303,102.0188,5.8166
4.21E+11,2,7165.5,3.9911,2.5992,0.2378,104.3879,5.7461
4.21E+11,2,7166,4.0238,2.6204,0.2305,103.3354,5.7908
4.21E+11,2,7167,3.8927,2.6414,0.2271,100.1707,5.8338
4.21E+11,2,7264.5,3.2198,2.5536,0.195,125.4877,9.9341
4.21E+11,2,7265,2.9458,2.4646,0.1857,128.7792,20.9984
4.21E+11,2,7272.5,3.2054,2.4949,0.1751,179.2692,22.8815
4.21E+11,2,7273,3.1935,2.5086,0.1647,128.3678,25.342
4.21E+11,2,7283,3.015,2.482,0.1776,100.061,21.9851
4.21E+11,2,7285,3.0027,2.4964,0.1717,101.3399,23.7262
4.21E+11,2,7285.5,2.9672,2.5072,0.1767,105.5742,21.8872
4.21E+11,2,7286,2.9571,2.5161,0.1907,108.6189,20.8725
4.21E+11,2,7286.5,2.9813,2.5086,0.1918,106.2325,19.5993
4.21E+11,2,7287,2.9743,2.499,0.1946,106.644,18.5079
4.21E+11,2,7287.5,2.9293,2.4904,0.1953,104.4497,17.6026
4.21E+11,2,7288,2.8615,2.4905,0.1972,114.3241,16.199
4.21E+11,2,7288.5,2.847,2.4847,0.1958,122.0591,13.7446
4.21E+11,2,7289,2.8621,2.482,0.1976,129.3552,13.9227
4.21E+11,2,7289.5,2.8962,2.4777,0.1879,123.9277,19.9057
4.21E+11,2,7290,2.9551,2.4854,0.182,116.851,25.9526
4.21E+11,2,7290.5,3.138,2.5168,0.1821,107.6348,29.287
4.21E+11,2,7294.5,3.0248,2.5334,0.1973,104.5868,24.0283
4.21E+11,2,7295,2.9894,2.5256,0.1931,113.7378,23.6611
4.21E+11,2,7295.5,3.0041,2.5077,0.1856,120.8968,23.6194
4.21E+11,2,7296,3.0265,2.4901,0.178,124.8466,26.0635
4.21E+11,2,7296.5,2.9937,2.4915,0.174,119.9573,27.6712
4.21E+11,2,7297,2.964,2.5005,0.177,104.1582,28.8523
4.21E+11,2,7298.5,3.0333,2.5083,0.1807,100.5924,28.2247
4.21E+11,2,7299,3.0617,2.514,0.1948,105.2828,28.1247
4.21E+11,2,7299.5,3.1031,2.5162,0.1925,106.2702,27.8655
4.21E+11,2,7300,3.1364,2.5107,0.1867,110.5938,27.2586
4.21E+11,2,7300.5,3.1155,2.5056,0.1898,112.9801,26.542
4.21E+11,2,7301,3.0653,2.501,0.1879,108.948,26.8908
4.21E+11,2,7301.5,3.0097,2.5078,0.1855,107.796,25.9707
4.21E+11,2,7302,3.0174,2.5116,0.1806,114.691,24.1557
